,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Pres_max,Pres_avg,Pres_min,Precipitation,Date
0,70.7,59,59,56.7,54,94,64.0,39,8,3.7,1,29.8,29.7,29.7,0.00,2021-09-01
1,73.2,63,59,56.6,52,88,58.3,37,10,5.9,2,29.9,29.8,29.7,0.00,2021-09-02
2,72.4,64,57,53.6,50,77,53.2,36,8,4.8,1,29.8,29.7,29.6,0.00,2021-09-03
3,71.5,61,61,56.3,54,88,61.7,39,7,3.3,0,29.6,29.6,29.6,0.00,2021-09-04
4,73.3,61,59,56.8,55,88,58.5,39,7,3.9,1,29.7,29.7,29.6,0.00,2021-09-05
5,74.5,64,63,54.6,50,78,52.1,32,10,4.9,0,29.8,29.8,29.7,0.00,2021-09-06
6,72.8,59,57,54.0,50,88,54.8,35,8,4.1,1,29.8,29.8,29.7,0.00,2021-09-07
7,73.7,66,55,52.0,48,68,47.6,30,9,5.5,1,29.8,29.7,29.6,0.00,2021-09-08
8,72.8,64,57,52.1,48,77,50.0,30,8,3.9,1,29.7,29.6,29.6,0.00,2021-09-09
9,72.5,64,61,54.9,52,77,55.6,35,5,2.6,0,29.7,29.6,29.6,0.00,2021-09-10
10,73.4,66,63,57.7,54,83,60.2,35,6,2.9,1,29.7,29.6,29.6,0.00,2021-09-11
11,71.0,61,59,56.6,50,94,63.6,30,6,2.8,0,29.6,29.6,29.6,0.00,2021-09-12
12,73.1,59,59,55.9,54,88,58.7,33,6,2.8,1,29.6,29.6,29.6,0.00,2021-09-13
13,72.4,61,64,61.3,55,94,70.0,57,6,2.8,0,29.7,29.6,29.6,0.00,2021-09-14
14,74.0,66,66,63.1,59,88,70.2,48,7,3.2,1,29.7,29.6,29.6,0.00,2021-09-15
15,72.3,64,68,65.3,63,100,80.7,54,16,4.6,1,29.6,29.6,29.5,0.00,2021-09-16
16,71.5,64,66,64.5,61,100,80.7,54,7,3.2,1,29.5,29.5,29.4,0.00,2021-09-17
17,71.5,66,68,64.0,63,94,78.5,57,9,5.0,1,29.5,29.5,29.5,0.00,2021-09-18
18,66.6,59,66,60.4,52,94,81.2,60,21,8.8,1,29.5,29.4,29.4,0.00,2021-09-19
19,63.6,54,59,53.0,50,94,70.6,47,14,4.7,1,29.7,29.5,29.4,0.00,2021-09-20
20,65.0,59,59,55.6,54,100,73.9,50,13,4.3,1,29.9,29.8,29.7,0.00,2021-09-21
21,65.7,57,59,55.4,54,94,71.6,47,8,3.9,1,29.9,29.8,29.7,0.00,2021-09-22
22,65.2,57,57,54.7,48,94,70.9,46,6,3.0,0,29.9,29.8,29.7,0.00,2021-09-23
23,65.1,54,59,56.0,54,100,75.8,44,7,2.4,0,29.7,29.7,29.6,0.00,2021-09-24
24,67.8,59,64,60.5,57,94,78.2,61,7,2.7,1,29.8,29.8,29.7,0.00,2021-09-25
25,66.2,61,64,63.6,61,100,91.8,83,17,4.6,1,29.8,29.7,29.6,0.00,2021-09-26
26,65.8,61,63,62.5,59,100,89.5,69,5,2.5,0,29.7,29.7,29.6,0.00,2021-09-27
27,66.5,57,64,61.2,57,100,84.1,57,7,2.3,0,29.8,29.7,29.7,0.00,2021-09-28
28,70.2,63,64,59.2,55,94,69.7,44,7,3.1,1,29.7,29.6,29.6,0.00,2021-09-29
29,66.2,57,59,56.8,54,100,73.7,53,12,5.5,1,29.9,29.8,29.7,0.00,2021-09-30
0,64.4,59,55,53.0,48,88,67.7,50,9,4.3,1,29.9,29.8,29.7,0.00,2021-10-01
1,65.6,61,55,54.2,50,82,67.9,49,7,4.2,1,29.7,29.7,29.6,0.00,2021-10-02
2,63.8,61,63,60.5,55,94,88.7,77,9,5.9,1,29.7,29.6,29.6,0.00,2021-10-03
3,65.0,64,64,63.0,61,100,92.0,88,14,7.4,2,29.7,29.6,29.5,0.00,2021-10-04
4,63.9,61,64,60.2,55,94,88.0,64,14,6.9,2,29.5,29.5,29.5,0.00,2021-10-05
5,59.3,54,59,53.5,46,100,83.0,59,21,5.1,1,29.6,29.5,29.5,0.00,2021-10-06
6,57.0,45,54,48.7,41,100,77.0,35,7,2.6,1,29.7,29.6,29.6,0.00,2021-10-07
7,60.7,54,54,51.3,46,94,72.2,46,7,3.4,1,29.8,29.7,29.7,0.00,2021-10-08
8,59.9,52,54,47.1,41,82,63.6,42,12,4.7,1,29.9,29.8,29.8,0.00,2021-10-09
9,56.1,46,46,43.3,41,93,62.9,45,7,3.8,1,29.9,29.8,29.7,0.00,2021-10-10
10,53.8,43,48,45.0,41,100,75.8,40,6,2.2,0,29.8,29.7,29.7,0.00,2021-10-11
11,55.2,46,50,47.1,45,100,76.2,52,8,3.8,0,29.7,29.6,29.5,0.00,2021-10-12
12,54.8,45,52,46.7,45,100,76.8,49,10,4.3,1,29.8,29.6,29.6,0.00,2021-10-13
13,53.5,45,46,44.2,41,93,72.7,48,7,3.6,1,29.9,29.8,29.8,0.00,2021-10-14
14,51.3,39,48,43.9,39,100,78.6,48,5,2.0,0,29.8,29.7,29.6,0.00,2021-10-15
15,51.9,41,50,45.6,41,100,81.9,49,5,2.0,1,29.7,29.7,29.6,0.00,2021-10-16
16,52.5,43,50,45.6,43,100,80.3,46,3,1.6,1,29.8,29.7,29.7,0.00,2021-10-17
17,53.0,41,50,46.6,41,100,81.6,49,5,1.8,0,29.9,29.8,29.8,0.00,2021-10-18
18,54.4,46,52,48.8,45,100,83.0,56,5,1.9,0,30.0,29.9,29.9,0.00,2021-10-19
19,55.9,46,57,52.9,46,100,90.9,72,6,2.1,0,29.9,29.9,29.7,0.00,2021-10-20
20,57.8,55,57,56.2,55,100,95.2,88,9,3.1,1,29.7,29.6,29.5,0.00,2021-10-21
21,56.8,50,57,53.8,50,100,90.9,64,5,2.0,0,29.7,29.6,29.6,0.00,2021-10-22
22,55.3,48,55,52.6,48,100,91.3,72,6,2.0,0,29.9,29.8,29.7,0.00,2021-10-23
23,54.5,48,52,46.6,43,100,76.3,52,8,3.8,1,30.0,29.9,29.9,0.00,2021-10-24
24,50.8,43,48,43.3,39,94,77.3,51,6,2.5,0,29.9,29.9,29.8,0.00,2021-10-25
25,48.8,39,46,42.3,39,100,80.9,48,5,2.1,0,29.9,29.8,29.7,0.00,2021-10-26
26,50.3,39,46,43.7,39,100,80.9,45,5,2.3,1,29.9,29.9,29.9,0.00,2021-10-27
27,49.5,39,48,44.1,39,100,84.0,52,3,1.6,0,29.9,29.8,29.7,0.00,2021-10-28
28,50.0,41,48,44.9,41,100,84.8,59,5,2.0,1,29.8,29.7,29.6,0.00,2021-10-29
29,52.0,48,52,47.7,46,100,86.6,72,5,2.1,1,29.8,29.7,29.6,0.00,2021-10-30
30,52.0,50,52,50.8,48,100,96.0,82,6,2.7,1,29.8,29.7,29.6,0.00,2021-10-31
0,51.6,46,52,51.4,46,100,99.3,93,7,3.4,1,29.6,29.3,29.1,0.00,2021-11-01
1,48.6,43,50,47.2,43,100,96.0,88,7,3.9,1,29.3,29.2,29.1,0.00,2021-11-02
2,51.8,46,54,50.3,45,100,95.2,82,12,5.2,1,29.3,29.2,29.0,0.00,2021-11-03
3,50.5,43,50,45.9,41,100,85.2,55,10,4.3,1,29.6,29.3,29.0,0.00,2021-11-04
4,45.9,37,45,40.9,37,100,84.6,55,5,2.2,0,29.9,29.7,29.6,0.00,2021-11-05
5,44.3,36,39,37.0,34,100,79.3,41,5,1.9,1,30.0,29.9,29.9,0.00,2021-11-06
6,44.4,34,43,38.0,34,100,80.1,47,7,2.7,1,29.9,29.7,29.6,0.00,2021-11-07
7,45.5,39,48,43.6,37,100,92.9,87,8,3.7,0,29.8,29.7,29.5,0.00,2021-11-08
8,48.3,39,46,43.3,39,100,83.5,62,7,2.6,0,30.0,29.9,29.8,0.00,2021-11-09
9,53.0,50,50,47.0,43,94,81.5,59,7,2.7,1,30.0,29.9,29.9,0.00,2021-11-10
10,52.8,46,52,50.5,46,100,92.3,77,6,3.0,1,29.9,29.8,29.7,0.00,2021-11-11
11,50.2,45,52,47.9,45,100,92.7,67,6,2.4,0,29.7,29.7,29.7,0.00,2021-11-12
12,50.2,46,52,49.9,46,100,98.8,88,8,3.5,1,29.7,29.6,29.6,0.00,2021-11-13
13,51.9,50,52,50.9,50,100,96.9,94,8,5.9,3,29.7,29.6,29.5,0.00,2021-11-14
14,52.3,50,52,50.9,48,100,95.9,88,7,3.5,1,29.8,29.7,29.6,0.00,2021-11-15
15,50.5,46,50,47.2,45,100,89.4,67,7,3.0,1,29.8,29.7,29.7,0.00,2021-11-16
16,50.9,48,50,48.8,48,100,93.9,82,6,2.8,1,29.8,29.7,29.7,0.00,2021-11-17
17,50.3,43,52,48.6,43,100,94.4,77,7,3.1,1,30.0,29.9,29.8,0.00,2021-11-18
18,50.8,48,50,49.1,46,100,94.9,88,7,4.8,2,30.0,30.0,29.9,0.00,2021-11-19
19,45.7,43,46,45.2,43,100,97.0,93,6,4.0,2,30.0,29.8,29.7,0.00,2021-11-20
20,44.5,43,46,44.2,43,100,98.0,87,10,4.0,1,29.7,29.5,29.5,0.00,2021-11-21
21,47.4,45,48,46.5,45,100,97.1,87,8,3.0,0,29.6,29.5,29.5,0.00,2021-11-22
22,50.3,45,50,43.4,39,100,78.2,54,9,4.2,1,29.9,29.8,29.7,0.00,2021-11-23
23,44.3,36,43,39.9,36,100,86.2,58,5,2.3,0,29.9,29.8,29.7,0.00,2021-11-24
24,43.7,43,43,40.7,36,100,90.2,76,7,4.1,1,29.7,29.5,29.3,0.00,2021-11-25
25,45.1,41,43,41.9,41,100,88.8,67,8,4.7,2,29.3,29.1,28.9,0.00,2021-11-26
26,46.1,41,46,44.5,41,100,92.9,82,8,3.9,0,28.9,28.9,28.9,0.00,2021-11-27
27,41.6,34,43,37.4,28,100,85.8,62,12,4.6,1,29.0,28.9,28.9,0.00,2021-11-28
28,40.2,28,34,23.7,10,100,59.2,25,13,5.3,1,29.5,29.2,29.0,0.00,2021-11-29
29,42.6,34,27,19.1,12,65,40.5,25,10,6.0,1,29.7,29.6,29.5,0.00,2021-11-30
0,41.7,32,39,32.0,25,93,69.5,53,9,4.4,1,29.6,29.4,29.3,0.00,2021-12-01
1,42.0,37,41,38.5,36,100,88.1,71,6,2.9,1,29.3,29.1,29.1,0.00,2021-12-02
2,39.3,32,41,33.8,28,100,83.3,43,5,2.4,0,29.6,29.4,29.2,0.00,2021-12-03
3,35.9,30,36,32.0,27,100,85.8,70,6,2.3,0,29.6,29.4,29.3,0.00,2021-12-04
4,36.7,30,36,32.4,28,100,85.8,61,6,3.0,1,29.3,29.2,29.2,0.00,2021-12-05
5,33.3,27,37,31.4,27,100,93.4,76,6,3.0,0,29.5,29.4,29.3,0.00,2021-12-06
6,36.0,25,32,29.4,25,100,79.3,53,7,3.3,1,29.6,29.5,29.5,0.00,2021-12-07
7,34.8,34,34,33.0,30,100,93.5,81,9,4.5,1,29.5,29.3,29.1,0.00,2021-12-08
8,34.9,34,36,34.5,34,100,98.3,87,8,3.8,0,29.4,29.2,29.1,0.00,2021-12-09
9,35.1,32,36,34.3,32,100,96.0,87,8,3.5,1,29.3,29.2,29.1,0.00,2021-12-10
10,34.2,28,36,31.4,27,100,90.1,70,8,3.3,0,29.6,29.4,29.2,0.00,2021-12-11
11,34.5,25,36,29.7,25,100,84.5,57,6,2.0,1,29.9,29.8,29.6,0.00,2021-12-12
12,37.7,28,36,32.2,28,100,82.6,47,5,2.3,1,29.9,29.9,29.8,0.00,2021-12-13
13,37.8,28,41,34.9,28,100,90.0,71,6,2.3,1,29.9,29.9,29.9,0.00,2021-12-14
14,35.7,30,39,34.0,30,100,94.5,76,5,2.0,1,30.1,30.0,29.9,0.00,2021-12-15
15,32.5,28,37,32.2,28,100,98.8,87,6,2.8,1,30.1,30.1,30.0,0.00,2021-12-16
16,34.1,30,41,33.7,30,100,98.7,87,8,3.9,1,30.2,30.1,30.0,0.00,2021-12-17
17,32.6,30,36,32.6,30,100,100.0,100,6,2.5,1,30.2,30.1,30.0,0.00,2021-12-18
18,32.4,30,37,32.2,30,100,99.3,93,6,3.3,1,30.1,29.9,29.7,0.00,2021-12-19
19,39.2,30,43,34.7,30,100,84.9,62,16,6.7,1,29.8,29.6,29.6,0.00,2021-12-20
20,39.3,34,39,37.4,34,100,93.4,81,6,2.7,0,29.9,29.8,29.8,0.00,2021-12-21
21,36.0,30,39,34.4,30,100,94.8,71,6,2.6,0,29.9,29.9,29.8,0.00,2021-12-22
22,36.5,34,37,35.2,34,100,94.1,81,6,3.7,1,29.9,29.8,29.7,0.00,2021-12-23
23,39.9,39,37,36.2,34,93,85.8,81,6,2.9,1,29.7,29.6,29.5,0.00,2021-12-24
24,40.8,39,39,37.8,37,100,89.8,81,6,2.6,1,29.5,29.4,29.4,0.00,2021-12-25
25,39.0,32,41,37.4,32,100,94.7,81,5,2.3,0,29.4,29.4,29.4,0.00,2021-12-26
26,41.0,37,43,40.6,37,100,98.7,93,6,2.1,0,29.4,29.4,29.4,0.00,2021-12-27
27,43.3,39,45,42.9,39,100,98.3,93,7,3.2,1,29.4,29.4,29.4,0.00,2021-12-28
28,40.5,36,43,39.8,36,100,97.8,87,9,4.2,1,29.6,29.4,29.4,0.00,2021-12-29
29,39.5,37,41,39.5,37,100,100.0,100,7,2.5,1,29.9,29.7,29.6,0.00,2021-12-30
30,37.6,34,43,37.6,34,100,100.0,100,7,2.7,1,29.9,29.9,29.9,0.00,2021-12-31
0,34.0,28,45,33.8,28,100,99.3,87,5,2.0,1,29.9,29.9,29.9,0.00,2022-01-01
1,37.7,30,46,36.8,30,100,96.6,76,6,2.8,1,29.9,29.9,29.8,0.00,2022-01-02
2,38.8,34,41,38.5,34,100,98.8,93,6,3.8,1,29.8,29.7,29.6,0.00,2022-01-03
3,44.0,43,45,43.2,41,100,97.1,93,5,1.9,1,29.6,29.5,29.4,0.00,2022-01-04
4,44.4,43,45,41.9,23,100,92.2,43,6,3.8,1,29.4,29.2,29.1,0.00,2022-01-05
5,39.3,32,37,35.4,30,100,86.4,65,8,3.4,1,29.7,29.5,29.3,0.00,2022-01-06
6,34.8,27,32,29.3,27,100,82.6,57,7,2.8,0,29.8,29.7,29.6,0.00,2022-01-07
7,30.7,27,32,28.8,25,100,93.4,65,8,3.4,1,29.6,29.6,29.4,0.00,2022-01-08
8,33.0,28,34,31.7,28,100,95.0,81,7,3.9,1,29.4,29.3,29.2,0.00,2022-01-09
9,29.3,23,34,28.3,23,100,96.6,87,7,3.1,1,29.7,29.5,29.4,0.00,2022-01-10
10,33.0,23,34,26.7,23,100,80.8,40,5,2.1,0,29.9,29.8,29.7,0.00,2022-01-11
11,33.5,25,32,27.2,23,100,80.0,57,6,2.4,0,30.1,30.1,29.9,0.00,2022-01-12
12,33.7,21,32,27.7,21,100,81.5,46,5,1.8,0,30.3,30.2,30.1,0.00,2022-01-13
13,36.3,27,30,28.6,25,100,76.1,47,7,3.0,1,30.2,30.1,29.9,0.00,2022-01-14
14,38.1,28,34,29.7,27,100,74.4,41,5,1.9,1,29.9,29.9,29.8,0.00,2022-01-15
15,38.6,27,36,32.0,27,100,79.1,54,9,3.2,0,29.9,29.8,29.8,0.00,2022-01-16
16,43.2,30,37,30.3,25,87,62.8,37,14,6.7,2,30.0,29.9,29.8,0.00,2022-01-17
17,39.7,30,41,34.8,25,100,83.9,53,7,2.8,0,30.2,30.1,29.9,0.00,2022-01-18
18,37.4,28,39,34.6,28,100,89.9,71,6,2.3,0,30.1,30.0,29.8,0.00,2022-01-19
19,39.4,34,39,37.8,32,100,94.5,76,7,3.3,1,29.8,29.7,29.6,0.00,2022-01-20
20,34.5,28,37,34.1,28,100,97.9,87,8,3.8,1,29.9,29.8,29.7,0.00,2022-01-21
21,36.3,30,36,33.3,30,100,89.7,66,9,4.6,1,30.0,29.9,29.9,0.00,2022-01-22
22,35.1,27,37,31.9,27,100,89.0,81,7,3.3,0,30.1,30.0,29.9,0.00,2022-01-23
23,31.2,25,36,31.1,25,100,99.8,93,7,3.2,0,30.2,30.1,30.0,0.00,2022-01-24
24,36.3,34,36,35.1,32,100,94.7,87,8,5.0,1,30.2,30.1,30.0,0.00,2022-01-25
25,35.7,34,37,35.1,32,100,97.5,93,6,3.0,1,30.0,30.0,29.9,0.00,2022-01-26
26,33.7,32,36,33.7,32,100,100.0,100,5,3.1,1,30.0,29.9,29.9,0.00,2022-01-27
27,40.1,30,39,31.6,14,100,78.0,17,20,6.6,1,30.0,29.9,29.8,0.00,2022-01-28
28,37.8,27,36,30.6,25,100,76.7,47,6,2.5,0,30.1,30.0,29.9,0.00,2022-01-29
29,48.8,37,43,35.2,25,87,60.8,48,13,7.7,2,29.9,29.7,29.6,0.00,2022-01-30
30,43.0,32,41,30.3,16,100,67.1,25,29,6.1,0,29.7,29.4,29.3,0.00,2022-01-31
0,52.2,45,23,18.2,12,40,27.2,16,17,10.7,6,29.6,29.5,29.5,0.00,2022-02-01
1,52.7,37,36,28.7,18,65,41.7,24,24,9.1,2,29.6,29.5,29.4,0.00,2022-02-02
2,46.1,34,43,37.0,30,87,71.2,47,12,5.4,1,29.8,29.7,29.6,0.00,2022-02-03
3,46.4,41,45,42.9,41,100,87.0,76,6,2.9,1,29.7,29.7,29.6,0.00,2022-02-04
4,38.9,32,43,38.6,32,100,98.9,87,6,2.0,1,29.9,29.7,29.6,0.00,2022-02-05
5,39.1,30,45,38.1,30,100,96.7,81,8,3.6,0,29.9,29.7,29.5,0.00,2022-02-06
6,48.1,36,39,19.4,1,100,45.9,13,38,12.3,2,29.9,29.6,29.3,0.00,2022-02-07
7,42.2,28,28,19.7,7,74,44.4,19,7,2.1,1,30.1,30.0,29.9,0.00,2022-02-08
8,45.6,32,43,35.3,25,93,68.3,51,10,4.0,1,30.1,30.0,30.0,0.00,2022-02-09
9,46.4,39,45,42.7,39,100,86.8,76,5,2.1,0,30.0,29.9,29.9,0.00,2022-02-10
10,49.8,45,45,38.9,7,93,69.7,17,12,5.1,1,29.9,29.8,29.8,0.00,2022-02-11
11,43.0,34,37,30.1,23,93,63.3,35,10,4.8,1,30.1,30.0,29.9,0.00,2022-02-12
12,38.9,30,30,27.0,23,86,64.1,43,8,3.0,1,30.0,29.9,29.8,0.00,2022-02-13
13,38.1,32,37,31.8,27,100,78.5,61,6,3.0,1,29.8,29.7,29.6,0.00,2022-02-14
14,36.5,30,37,35.6,30,100,96.6,87,9,3.9,1,29.6,29.5,29.5,0.00,2022-02-15
15,38.4,28,43,36.7,28,100,94.2,76,7,3.2,1,29.7,29.6,29.6,0.00,2022-02-16
16,45.1,32,48,40.0,32,100,84.7,59,10,4.0,1,29.6,29.5,29.4,0.00,2022-02-17
17,43.7,36,45,40.7,36,100,89.0,71,8,4.3,1,29.7,29.6,29.5,0.00,2022-02-18
18,48.5,45,50,46.8,45,100,94.6,77,7,3.3,1,29.7,29.6,29.5,0.00,2022-02-19
19,49.5,43,48,44.6,41,100,84.7,55,9,3.5,1,29.7,29.7,29.6,0.00,2022-02-20
20,51.1,39,46,32.4,16,100,59.8,16,23,8.0,0,29.6,29.4,29.3,0.00,2022-02-21
21,54.1,43,30,26.1,16,61,36.8,14,16,8.7,1,29.7,29.6,29.5,0.00,2022-02-22
22,48.5,36,36,31.4,28,81,53.6,36,7,4.0,1,29.9,29.8,29.7,0.00,2022-02-23
23,46.4,36,39,35.7,32,93,67.7,44,5,2.3,1,29.9,29.8,29.7,0.00,2022-02-24
24,48.5,34,39,26.9,7,100,54.0,14,22,7.7,1,29.8,29.7,29.6,0.00,2022-02-25
25,46.1,32,36,27.6,12,100,54.8,17,14,7.0,1,29.9,29.9,29.8,0.00,2022-02-26
26,42.3,30,34,25.6,16,87,55.0,24,6,3.8,1,30.0,29.9,29.9,0.00,2022-02-27
27,42.4,28,32,25.5,21,93,55.3,28,15,4.7,0,30.0,29.9,29.8,0.00,2022-02-28
0,43.0,34,30,23.1,18,70,47.2,30,16,5.7,1,30.1,30.0,29.9,0.00,2022-03-01
1,41.7,28,34,27.2,23,93,59.7,30,7,3.6,1,30.0,29.8,29.7,0.00,2022-03-02
2,47.7,36,41,35.3,32,87,63.0,41,6,3.1,1,29.7,29.6,29.5,0.00,2022-03-03
3,46.2,37,37,34.0,30,87,63.9,44,10,6.0,1,29.6,29.6,29.5,0.00,2022-03-04
4,42.5,36,32,27.0,23,75,55.1,40,12,6.1,1,29.7,29.6,29.6,0.00,2022-03-05
5,40.5,34,28,24.3,19,81,54.0,34,7,3.7,1,29.7,29.6,29.6,0.00,2022-03-06
6,40.0,30,28,26.1,23,80,59.0,37,7,2.9,1,29.7,29.7,29.6,0.00,2022-03-07
7,40.2,32,28,25.2,21,75,56.4,37,9,5.6,0,29.9,29.8,29.7,0.00,2022-03-08
8,40.1,27,30,26.4,23,86,61.5,30,8,2.8,0,29.9,29.8,29.8,0.00,2022-03-09
9,44.1,30,37,31.8,25,93,64.3,39,7,2.3,1,29.9,29.9,29.8,0.00,2022-03-10
10,46.5,39,36,32.7,28,76,59.5,47,15,8.3,2,30.0,29.9,29.9,0.00,2022-03-11
11,44.5,37,32,28.5,25,70,54.3,40,12,6.1,1,30.0,29.9,29.9,0.00,2022-03-12
12,43.4,32,30,25.1,21,69,49.2,35,7,4.0,1,30.0,29.9,29.9,0.00,2022-03-13
13,49.1,43,37,34.2,30,70,56.9,41,7,3.9,1,30.2,30.1,30.0,0.00,2022-03-14
14,50.8,45,41,38.9,37,81,65.0,51,6,3.2,1,30.2,30.1,30.0,0.00,2022-03-15
15,54.6,50,48,43.5,41,87,67.1,55,10,6.2,1,30.0,29.9,29.8,0.00,2022-03-16
16,52.6,48,45,44.0,41,82,71.9,63,10,5.3,2,30.0,29.9,29.9,0.00,2022-03-17
17,51.8,45,43,37.1,32,87,58.8,38,13,6.2,1,30.2,30.1,30.0,0.00,2022-03-18
18,48.3,39,34,30.3,23,81,51.3,33,13,6.3,0,30.2,30.1,30.0,0.00,2022-03-19
19,47.7,34,32,26.2,25,70,44.4,31,12,5.6,1,30.2,30.2,30.1,0.00,2022-03-20
20,48.3,37,32,26.4,23,70,43.8,29,7,3.6,1,30.3,30.2,30.1,0.00,2022-03-21
21,47.0,32,30,25.3,19,87,47.4,23,9,3.8,0,30.2,30.1,30.1,0.00,2022-03-22
22,50.2,32,30,26.0,19,87,45.2,17,6,2.3,0,30.1,30.0,30.0,0.00,2022-03-23
23,54.0,36,32,26.2,18,81,40.3,14,6,2.9,1,30.0,29.9,29.9,0.00,2022-03-24
24,55.4,37,36,25.5,21,70,35.1,16,7,3.5,1,29.9,29.9,29.8,0.00,2022-03-25
25,54.9,37,34,28.4,23,75,40.1,18,9,3.0,1,30.0,29.9,29.9,0.00,2022-03-26
26,44.8,43,34,33.5,32,70,64.8,61,3,2.8,2,29.9,29.9,29.9,0.00,2022-03-27
27,55.7,39,41,31.0,21,81,44.8,16,6,2.5,0,30.0,29.9,29.7,0.00,2022-03-28
28,53.3,46,46,39.1,30,82,60.3,34,10,4.4,1,29.7,29.6,29.4,0.00,2022-03-29
29,52.6,50,50,46.7,41,94,81.7,62,10,6.0,3,29.4,29.3,29.1,0.00,2022-03-30
30,53.4,48,50,47.4,45,100,81.9,59,7,4.1,1,29.1,29.0,28.9,0.00,2022-03-31
0,51.4,45,52,45.3,39,100,80.9,63,18,6.2,1,29.0,28.9,28.8,0.00,2022-04-01
1,46.5,41,41,34.8,30,87,64.8,47,13,6.4,1,29.4,29.1,29.0,0.00,2022-04-02
2,44.3,37,39,36.8,32,93,75.6,50,12,4.5,0,29.6,29.5,29.4,0.00,2022-04-03
3,47.9,43,41,36.6,32,87,67.3,44,7,3.5,1,29.7,29.6,29.6,0.00,2022-04-04
4,50.6,36,39,36.2,32,100,62.6,30,7,2.9,0,29.6,29.5,29.4,0.00,2022-04-05
5,52.1,39,45,40.7,30,100,67.0,44,9,4.3,1,29.5,29.4,29.3,0.00,2022-04-06
6,57.2,46,46,41.3,30,76,56.8,31,9,6.1,1,29.3,29.3,29.2,0.00,2022-04-07
7,60.9,45,50,47.6,43,100,63.8,43,9,4.2,1,29.3,29.2,29.1,0.00,2022-04-08
8,58.0,46,50,31.8,10,94,47.9,13,22,12.1,2,29.6,29.2,29.1,0.00,2022-04-09
9,51.3,37,39,29.7,18,93,51.9,18,12,5.4,1,29.7,29.6,29.6,0.00,2022-04-10
10,53.6,39,34,30.0,27,75,43.5,26,7,3.4,0,29.8,29.7,29.7,0.00,2022-04-11
11,56.4,41,39,32.5,27,76,42.4,28,7,3.5,1,29.8,29.7,29.7,0.00,2022-04-12
12,58.8,48,45,41.5,37,82,54.2,37,9,4.8,1,29.7,29.7,29.7,0.00,2022-04-13
13,61.0,45,46,42.1,37,93,54.4,25,9,3.6,0,29.7,29.7,29.7,0.00,2022-04-14
14,63.4,50,46,43.8,41,76,51.3,31,8,3.9,1,29.8,29.7,29.6,0.00,2022-04-15
15,63.3,48,50,44.2,41,82,52.1,31,22,7.4,1,29.7,29.6,29.6,0.00,2022-04-16
16,56.3,48,43,35.7,28,71,47.6,34,14,7.9,5,29.8,29.7,29.6,0.00,2022-04-17
17,56.7,48,36,31.9,28,54,40.0,28,8,5.5,2,29.7,29.6,29.5,0.00,2022-04-18
18,58.3,43,48,36.9,28,76,47.1,26,10,5.1,1,29.5,29.4,29.3,0.00,2022-04-19
19,57.4,50,45,43.4,41,76,60.1,48,14,8.6,3,29.5,29.5,29.5,0.00,2022-04-20
20,55.1,50,45,38.1,32,72,53.4,36,14,7.3,1,29.5,29.4,29.3,0.00,2022-04-21
21,54.3,48,50,46.9,45,93,77.7,59,9,5.4,1,29.3,29.2,29.1,0.00,2022-04-22
22,57.4,52,55,51.3,48,94,80.9,63,20,9.2,1,29.3,29.3,29.2,0.00,2022-04-23
23,55.1,50,54,46.5,43,94,74.2,48,13,7.2,1,29.4,29.3,29.2,0.00,2022-04-24
24,58.8,48,54,48.1,45,100,69.3,49,14,5.6,2,29.5,29.4,29.4,0.00,2022-04-25
25,57.6,52,55,53.6,52,100,86.6,64,7,4.4,1,29.6,29.5,29.5,0.00,2022-04-26
26,60.1,46,54,48.4,43,100,68.8,38,8,3.9,0,29.8,29.7,29.6,0.00,2022-04-27
27,62.5,54,48,45.4,43,72,54.8,40,10,6.7,2,29.9,29.8,29.8,0.00,2022-04-28
28,63.7,57,48,43.3,39,72,49.7,31,10,5.7,1,29.9,29.8,29.8,0.00,2022-04-29
29,62.6,54,46,41.7,36,77,48.5,28,7,3.7,0,29.8,29.7,29.6,0.00,2022-04-30
0,62.6,55,50,45.7,41,77,55.4,35,12,5.9,1,29.6,29.6,29.5,0.00,2022-05-01
1,63.0,52,50,47.0,45,88,58.7,38,10,5.0,1,29.6,29.6,29.5,0.00,2022-05-02
2,63.4,55,54,49.6,46,82,62.0,43,15,5.2,1,29.6,29.6,29.5,0.00,2022-05-03
3,63.0,57,57,53.0,48,94,71.6,43,10,3.9,1,29.7,29.6,29.6,0.00,2022-05-04
4,58.5,55,55,52.7,50,100,81.5,68,12,5.1,1,29.7,29.7,29.7,0.00,2022-05-05
5,56.1,54,55,54.8,54,100,95.3,94,8,4.0,1,29.8,29.7,29.7,0.00,2022-05-06
6,60.4,54,57,55.0,54,100,83.5,64,10,3.8,0,29.8,29.7,29.7,0.00,2022-05-07
7,64.5,57,57,54.8,52,94,72.5,53,8,3.8,0,29.8,29.7,29.7,0.00,2022-05-08
8,66.4,55,59,54.7,50,100,68.9,41,8,2.8,1,29.8,29.8,29.8,0.00,2022-05-09
9,69.3,57,59,54.9,50,94,63.5,34,6,3.0,1,29.8,29.8,29.7,0.00,2022-05-10
