,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Pres_max,Pres_avg,Pres_min,Precipitation,Date
21,55.0,52,52,51.0,50,94,87.0,72,14,6.6,1,28.3,28.2,28.2,0.00,2022-12-22
22,53.8,52,52,50.0,48,100,88.6,82,9,5.4,1,28.2,28.2,28.2,0.00,2022-12-23
23,49.5,43,48,46.5,43,100,90.7,77,7,2.9,0,28.2,28.1,28.1,0.00,2022-12-24
24,48.5,41,50,44.9,41,100,89.4,55,9,3.0,0,28.1,28.0,28.0,0.00,2022-12-25
25,48.4,37,46,42.2,37,100,81.4,48,6,2.6,0,28.3,28.2,28.1,0.00,2022-12-26
26,45.4,36,45,40.7,36,100,84.9,59,6,2.2,0,28.4,28.3,28.3,0.00,2022-12-27
27,44.2,34,45,39.6,32,100,84.7,59,9,3.7,0,28.3,28.2,28.1,0.00,2022-12-28
28,50.5,45,50,46.3,41,94,85.5,77,16,9.0,3,28.1,28.1,28.1,0.00,2022-12-29
29,53.8,46,48,44.1,39,82,69.9,59,21,11.3,6,28.2,28.1,28.1,0.00,2022-12-30
30,45.1,36,41,37.9,34,100,78.0,39,8,2.5,0,28.2,28.2,28.1,0.00,2022-12-31
0,47.5,39,43,37.7,34,93,71.8,36,93,71.8,36,28.2,28.1,28.0,0.00,2023-01-01
1,50.6,46,48,44.9,37,93,81.5,54,93,81.5,54,28.2,28.1,28.1,0.00,2023-01-02
2,45.9,37,43,39.4,36,93,79.4,54,93,79.4,54,28.4,28.3,28.2,0.00,2023-01-03
3,40.8,30,41,34.9,30,100,81.8,51,100,81.8,51,28.4,28.4,28.3,0.00,2023-01-04
4,40.9,30,37,33.7,30,100,77.8,47,100,77.8,47,28.4,28.3,28.2,0.00,2023-01-05
5,39.6,28,39,33.8,28,100,81.7,58,100,81.7,58,28.2,28.2,28.1,0.00,2023-01-06
6,38.4,30,43,36.9,30,100,94.8,87,100,94.8,87,28.2,28.1,28.0,0.00,2023-01-07
7,52.4,43,54,50.3,43,100,92.3,88,100,92.3,88,28.0,27.9,27.8,0.00,2023-01-08
8,51.5,37,52,41.0,34,100,69.5,44,100,69.5,44,28.2,28.1,27.9,0.00,2023-01-09
9,41.5,32,45,38.1,30,100,87.3,71,100,87.3,71,28.3,28.3,28.2,0.00,2023-01-10
10,45.4,39,45,43.5,39,100,91.6,87,100,91.6,87,28.3,28.2,28.2,0.00,2023-01-11
11,40.3,30,41,36.1,30,100,87.1,58,100,87.1,58,28.3,28.3,28.2,0.00,2023-01-12
12,42.6,36,41,38.1,36,100,85.5,58,100,85.5,58,28.3,28.2,28.2,0.00,2023-01-13
13,40.5,30,43,37.3,30,100,89.0,67,100,89.0,67,28.3,28.2,28.1,0.00,2023-01-14
14,43.4,36,46,37.7,30,100,83.0,50,100,83.0,50,28.1,28.1,28.0,0.00,2023-01-15
15,45.9,39,46,37.9,27,87,74.0,53,87,74.0,53,28.1,27.8,27.6,0.00,2023-01-16
16,48.4,41,46,38.1,30,93,69.3,47,93,69.3,47,27.6,27.5,27.4,0.00,2023-01-17
17,40.0,34,32,27.3,25,93,61.2,46,93,61.2,46,27.9,27.7,27.5,0.00,2023-01-18
18,41.4,32,41,30.3,25,81,65.0,49,81,65.0,49,28.0,27.9,27.8,0.00,2023-01-19
19,49.1,41,45,39.4,34,100,70.7,44,100,70.7,44,28.0,27.9,27.8,0.00,2023-01-20
20,42.6,34,39,31.6,23,100,68.3,35,100,68.3,35,28.1,28.0,28.0,0.00,2023-01-21
21,38.5,32,23,20.0,16,65,48.9,31,65,48.9,31,28.2,28.1,28.1,0.00,2023-01-22
22,38.0,30,28,24.1,19,75,58.2,40,75,58.2,40,28.1,28.1,28.0,0.00,2023-01-23
23,35.7,28,28,24.8,21,80,64.8,49,80,64.8,49,28.2,28.1,28.1,0.00,2023-01-24
24,38.9,30,30,26.0,23,80,61.2,35,80,61.2,35,28.2,28.2,28.1,0.00,2023-01-25
25,41.7,36,30,27.6,25,75,58.3,40,75,58.3,40,28.1,28.0,27.9,0.00,2023-01-26
26,38.4,27,30,25.1,21,86,60.1,43,86,60.1,43,27.9,27.9,27.9,0.00,2023-01-27
